Time (s),Rx (V),Tx (V)
-0.000458506,-0.0118809,0.175399
-0.000457876,-0.00858446,0.168113
-0.000457246,-0.00858446,0.168113
-0.000456616,-0.00858446,0.168113
-0.000455986,-0.00858446,0.171756
-0.000455356,-0.0184737,0.168113
-0.000454726,-0.0118809,0.164469
-0.000454096,-0.00858446,0.164469
-0.000453466,-0.00528805,0.171756
-0.000452836,-0.00858446,0.175399
-0.000452206,-0.0118809,0.171756
-0.000451576,-0.0118809,0.168113
-0.000450946,-0.0151773,0.171756
-0.000450316,-0.0151773,0.171756
-0.000449686,-0.0184737,0.171756
-0.000449056,-0.0184737,0.171756
-0.000448426,-0.0151773,0.171756
-0.000447796,-0.0151773,0.175399
-0.000447166,-0.0151773,0.175399
-0.000446536,-0.0118809,0.171756
-0.000445906,-0.0118809,0.164469
-0.000445276,-0.00858446,0.168113
-0.000444646,-0.0118809,0.168113
-0.000444016,-0.0118809,0.168113
-0.000443386,-0.0151773,0.168113
-0.000442756,-0.0118809,0.171756
-0.000442126,-0.00528805,0.171756
-0.000441496,-0.00858446,0.171756
-0.000440866,-0.00858446,0.171756
-0.000440236,-0.0118809,0.175399
-0.000439606,-0.0118809,0.171756
-0.000438976,-0.00858446,0.171756
-0.000438346,-0.00858446,0.171756
-0.000437716,-0.0118809,0.171756
-0.000437086,-0.0118809,0.168113
-0.000436456,-0.00858446,0.171756
-0.000435826,-0.0118809,0.175399
-0.000435196,-0.00858446,0.171756
-0.000434566,-0.00528805,0.171756
-0.000433936,-0.00528805,0.171756
-0.000433306,-0.00528805,0.168113
-0.000432676,-0.00858446,0.175399
-0.000432046,-0.0118809,0.171756
-0.000431416,-0.0118809,0.171756
-0.000430786,-0.00199165,0.168113
-0.000430156,-0.00528805,0.168113
-0.000429526,-0.0118809,0.171756
-0.000428896,-0.0118809,0.168113
-0.000428266,-0.00858446,0.168113
-0.000427636,-0.00858446,0.168113
-0.000427006,-0.00858446,0.168113
-0.000426376,-0.0118809,0.168113
-0.000425746,-0.00858446,0.175399
-0.000425116,-0.0118809,0.171756
-0.000424486,-0.00858446,0.168113
-0.000423856,-0.00858446,0.164469
-0.000423226,-0.00858446,0.168113
-0.000422596,-0.00858446,0.171756
-0.000421966,-0.00528805,0.168113
-0.000421336,-0.00858446,0.171756
-0.000420706,-0.00528805,0.171756
-0.000420076,-0.00858446,0.171756
-0.000419446,-0.00528805,0.168113
-0.000418816,-0.00528805,0.168113
-0.000418186,-0.00528805,0.168113
-0.000417556,-0.00528805,0.171756
-0.000416926,-0.00528805,0.168113
-0.000416296,-0.00858446,0.168113
-0.000415666,-0.00528805,0.171756
-0.000415036,-0.0118809,0.171756
-0.000414406,-0.0118809,0.168113
-0.000413776,-0.00858446,0.175399
-0.000413146,-0.00528805,0.175399
-0.000412516,-0.00858446,0.171756
-0.000411886,-0.0118809,0.168113
-0.000411256,-0.00858446,0.171756
-0.000410626,-0.00528805,0.175399
-0.000409996,-0.00528805,0.168113
-0.000409366,-0.00858446,0.171756
-0.000408736,-0.0118809,0.171756
-0.000408106,-0.0118809,0.175399
-0.000407476,-0.0118809,0.179043
-0.000406846,-0.0151773,0.175399
-0.000406216,-0.0151773,0.171756
-0.000405586,-0.0118809,0.168113
-0.000404956,-0.0118809,0.168113
-0.000404326,-0.0118809,0.168113
-0.000403696,-0.00858446,0.171756
-0.000403066,-0.00858446,0.171756
-0.000402436,-0.00528805,0.168113
-0.000401806,-0.00858446,0.160826
-0.000401176,-0.00858446,0.168113
-0.000400546,-0.00858446,0.171756
-0.000399916,-0.00528805,0.168113
-0.000399286,-0.00199165,0.171756
-0.000398656,-0.00858446,0.171756
-0.000398026,-0.0118809,0.175399
-0.000397396,-0.00858446,0.175399
-0.000396766,-0.0118809,0.168113
-0.000396136,-0.0118809,0.168113
-0.000395506,-0.00858446,0.164469
-0.000394876,-0.0118809,0.168113
-0.000394246,-0.0118809,0.168113
-0.000393616,-0.0118809,0.168113
-0.000392986,-0.00858446,0.171756
-0.000392356,-0.0118809,0.168113
-0.000391726,-0.00858446,0.168113
-0.000391096,-0.00528805,0.171756
-0.000390466,-0.00858446,0.175399
-0.000389836,-0.00858446,0.171756
-0.000389206,-0.00528805,0.175399
-0.000388576,-0.00528805,0.171756
-0.000387946,-0.00528805,0.171756
-0.000387316,-0.0151773,0.175399
-0.000386686,-0.0118809,0.175399
-0.000386056,-0.0118809,0.171756
-0.000385426,-0.0184737,0.168113
-0.000384796,-0.0151773,0.168113
-0.000384166,-0.0184737,0.168113
-0.000383536,-0.0118809,0.164469
-0.000382906,-0.00858446,0.168113
-0.000382276,-0.00528805,0.171756
-0.000381646,-0.00858446,0.171756
-0.000381016,-0.00858446,0.168113
-0.000380386,-0.0118809,0.171756
-0.000379756,-0.0118809,0.171756
-0.000379126,-0.0118809,0.168113
-0.000378496,-0.0118809,0.164469
-0.000377866,-0.0118809,0.168113
-0.000377236,-0.00858446,0.168113
-0.000376606,-0.00858446,0.168113
-0.000375976,-0.00858446,0.168113
-0.000375346,-0.00858446,0.164469
-0.000374716,-0.0118809,0.168113
-0.000374086,-0.00858446,0.171756
-0.000373456,-0.00528805,0.171756
-0.000372826,-0.00199165,0.171756
-0.000372196,-0.00199165,0.164469
-0.000371566,-0.00528805,0.168113
-0.000370936,-0.00858446,0.168113
-0.000370306,-0.00528805,0.168113
-0.000369676,-0.00858446,0.168113
-0.000369046,-0.0118809,0.168113
-0.000368416,-0.00528805,0.171756
-0.000367786,-0.00528805,0.171756
-0.000367156,-0.00528805,0.171756
-0.000366526,-0.00858446,0.168113
-0.000365896,-0.00858446,0.171756
-0.000365266,-0.00858446,0.168113
-0.000364636,-0.00528805,0.171756
-0.000364006,-0.00528805,0.168113
-0.000363376,-0.00858446,0.168113
-0.000362746,-0.00858446,0.168113
-0.000362116,-0.0118809,0.171756
-0.000361486,-0.00528805,0.171756
-0.000360856,-0.00858446,0.175399
-0.000360226,-0.0118809,0.175399
-0.000359596,-0.0118809,0.175399
-0.000358966,-0.0151773,0.171756
-0.000358336,-0.0151773,0.168113
-0.000357706,-0.0151773,0.171756
-0.000357076,-0.0118809,0.175399
-0.000356446,-0.00858446,0.171756
-0.000355816,-0.00858446,0.171756
-0.000355186,-0.0151773,0.171756
-0.000354556,-0.0151773,0.171756
-0.000353926,-0.0151773,0.168113
-0.000353296,-0.00858446,0.168113
-0.000352666,-0.00528805,0.164469
-0.000352036,-0.00199165,0.168113
-0.000351406,-0.00858446,0.175399
-0.000350776,-0.00858446,0.171756
-0.000350146,-0.00858446,0.171756
-0.000349516,-0.00528805,0.175399
-0.000348886,-0.00528805,0.171756
-0.000348256,-0.00858446,0.168113
-0.000347626,-0.00199165,0.171756
-0.000346996,-0.00528805,0.168113
-0.000346366,-0.00858446,0.168113
-0.000345736,-0.0118809,0.168113
-0.000345106,-0.0118809,0.171756
-0.000344476,-0.0118809,0.171756
-0.000343846,-0.0118809,0.171756
-0.000343216,-0.00858446,0.171756
-0.000342586,-0.00858446,0.171756
-0.000341956,-0.00858446,0.168113
-0.000341326,-0.00858446,0.171756
-0.000340696,-0.00858446,0.171756
-0.000340066,-0.00858446,0.171756
-0.000339436,-0.00528805,0.168113
-0.000338806,-0.00858446,0.175399
-0.000338176,-0.00528805,0.175399
-0.000337546,-0.00199165,0.164469
-0.000336916,0.00130476,0.168113
-0.000336286,0.00130476,0.171756
-0.000335656,0.00130476,0.171756
-0.000335026,-0.00528805,0.171756
-0.000334396,-0.00528805,0.168113
-0.000333766,-0.00199165,0.171756
-0.000333136,-0.00199165,0.171756
-0.000332506,-0.00199165,0.171756
-0.000331876,-0.00528805,0.171756
-0.000331246,-0.00858446,0.171756
-0.000330616,-0.00528805,0.168113
-0.000329986,-0.00858446,0.164469
-0.000329356,-0.00858446,0.171756
-0.000328726,-0.00858446,0.171756
-0.000328096,-0.00858446,0.171756
-0.000327466,-0.00528805,0.171756
-0.000326836,-0.00858446,0.171756
-0.000326206,-0.00528805,0.171756
-0.000325576,-0.0118809,0.168113
-0.000324946,-0.0118809,0.164469
-0.000324316,-0.0151773,0.168113
-0.000323686,-0.0118809,0.171756
-0.000323056,-0.0151773,0.171756
-0.000322426,-0.00858446,0.171756
-0.000321796,-0.00858446,0.168113
-0.000321166,-0.00858446,0.171756
-0.000320536,-0.00858446,0.171756
-0.000319906,-0.00858446,0.171756
-0.000319276,-0.0118809,0.168113
-0.000318646,-0.00528805,0.171756
-0.000318016,-0.00528805,0.171756
-0.000317386,-0.00858446,0.168113
-0.000316756,-0.0118809,0.168113
-0.000316126,-0.0118809,0.168113
-0.000315496,-0.0118809,0.168113
-0.000314866,-0.00858446,0.175399
-0.000314236,-0.00858446,0.171756
-0.000313606,-0.00858446,0.171756
-0.000312976,-0.00528805,0.168113
-0.000312346,-0.00528805,0.168113
-0.000311716,-0.00528805,0.160826
-0.000311086,-0.00528805,0.164469
-0.000310456,-0.00858446,0.168113
-0.000309826,-0.00528805,0.168113
-0.000309196,-0.00528805,0.164469
-0.000308566,-0.00858446,0.168113
-0.000307936,-0.00858446,0.164469
-0.000307306,-0.00858446,0.164469
-0.000306676,-0.00858446,0.168113
-0.000306046,-0.00858446,0.171756
-0.000305416,-0.00528805,0.168113
-0.000304786,-0.00528805,0.171756
-0.000304156,-0.00858446,0.168113
-0.000303526,-0.0118809,0.168113
-0.000302896,-0.0118809,0.168113
-0.000302266,-0.00858446,0.168113
-0.000301636,-0.0118809,0.168113
-0.000301006,-0.00858446,0.168113
-0.000300376,-0.0151773,0.164469
-0.000299746,-0.0151773,0.168113
-0.000299116,-0.0151773,0.171756
-0.000298486,-0.0118809,0.168113
-0.000297856,-0.0151773,0.171756
-0.000297226,-0.0118809,0.171756
-0.000296596,-0.00528805,0.168113
-0.000295966,-0.00858446,0.168113
-0.000295336,-0.0118809,0.171756
-0.000294706,-0.00858446,0.171756
-0.000294076,-0.00858446,0.168113
-0.000293446,-0.0118809,0.171756
-0.000292816,-0.0118809,0.168113
-0.000292186,-0.00858446,0.175399
-0.000291556,-0.00528805,0.171756
-0.000290926,-0.00858446,0.168113
-0.000290296,-0.00858446,0.164469
-0.000289666,-0.00858446,0.168113
-0.000289036,-0.00858446,0.171756
-0.000288406,-0.00528805,0.171756
-0.000287776,-0.00858446,0.168113
-0.000287146,-0.0118809,0.160826
-0.000286516,-0.00858446,0.164469
-0.000285886,-0.0118809,0.164469
-0.000285256,-0.00528805,0.168113
-0.000284626,-0.00858446,0.171756
-0.000283996,-0.00858446,0.168113
-0.000283366,-0.00858446,0.168113
-0.000282736,-0.00858446,0.164469
-0.000282106,-0.00858446,0.164469
-0.000281476,-0.00528805,0.160826
-0.000280846,-0.00199165,0.160826
-0.000280216,-0.00528805,0.160826
-0.000279586,-0.00858446,0.164469
-0.000278956,-0.0118809,0.171756
-0.000278326,-0.00528805,0.168113
-0.000277696,-0.00528805,0.168113
-0.000277066,-0.00528805,0.164469
-0.000276436,-0.00528805,0.168113
-0.000275806,-0.00858446,0.168113
-0.000275176,-0.00528805,0.168113
-0.000274546,-0.00858446,0.168113
-0.000273916,-0.00858446,0.168113
-0.000273286,-0.00528805,0.175399
-0.000272656,-0.00528805,0.175399
-0.000272026,-0.00528805,0.175399
-0.000271396,-0.00858446,0.171756
-0.000270766,-0.00528805,0.171756
-0.000270136,-0.00858446,0.168113
-0.000269506,-0.00858446,0.168113
-0.000268876,-0.00858446,0.171756
-0.000268246,-0.00858446,0.175399
-0.000267616,-0.00858446,0.175399
-0.000266986,-0.00528805,0.168113
-0.000266356,-0.00528805,0.168113
-0.000265726,-0.00528805,0.171756
-0.000265096,-0.0118809,0.168113
-0.000264466,-0.00858446,0.168113
-0.000263836,-0.00858446,0.171756
-0.000263206,-0.00858446,0.171756
-0.000262576,-0.0118809,0.168113
-0.000261946,-0.0118809,0.168113
-0.000261316,-0.00528805,0.168113
-0.000260686,-0.00858446,0.168113
-0.000260056,-0.00858446,0.171756
-0.000259426,-0.00858446,0.168113
-0.000258796,-0.0118809,0.164469
-0.000258166,-0.00858446,0.164469
-0.000257536,-0.00528805,0.164469
-0.000256906,-0.00858446,0.168113
-0.000256276,-0.00858446,0.171756
-0.000255646,-0.00858446,0.171756
-0.000255016,-0.00528805,0.171756
-0.000254386,-0.00858446,0.171756
-0.000253756,-0.0118809,0.175399
-0.000253126,-0.0151773,0.175399
-0.000252496,-0.0151773,0.175399
-0.000251866,-0.0118809,0.168113
-0.000251236,-0.0151773,0.168113
-0.000250606,-0.0118809,0.168113
-0.000249976,-0.00858446,0.171756
-0.000249346,-0.00858446,0.171756
-0.000248716,-0.00858446,0.175399
-0.000248086,-0.0118809,0.175399
-0.000247456,-0.0118809,0.171756
-0.000246826,-0.00528805,0.175399
-0.000246196,-0.00528805,0.175399
-0.000245566,-0.00858446,0.175399
-0.000244936,-0.0118809,0.175399
-0.000244306,-0.0118809,0.171756
-0.000243676,-0.0118809,0.168113
-0.000243046,-0.00858446,0.171756
-0.000242416,-0.00528805,0.175399
-0.000241786,-0.0118809,0.175399
-0.000241156,-0.00858446,0.175399
-0.000240526,-0.00528805,0.168113
-0.000239896,-0.00858446,0.171756
-0.000239266,-0.00858446,0.171756
-0.000238636,-0.00858446,0.168113
-0.000238006,-0.00858446,0.168113
-0.000237376,-0.00528805,0.168113
-0.000236746,-0.00858446,0.168113
-0.000236116,-0.00858446,0.164469
-0.000235486,-0.00858446,0.168113
-0.000234856,-0.00858446,0.171756
-0.000234226,-0.00858446,0.171756
-0.000233596,-0.00858446,0.168113
-0.000232966,-0.00858446,0.171756
-0.000232336,-0.00858446,0.171756
-0.000231706,-0.0118809,0.171756
-0.000231076,-0.00858446,0.171756
-0.000230446,-0.00528805,0.168113
-0.000229816,-0.00858446,0.168113
-0.000229186,-0.00858446,0.164469
-0.000228556,-0.0118809,0.164469
-0.000227926,-0.00858446,0.171756
-0.000227296,-0.00858446,0.171756
-0.000226666,-0.00858446,0.175399
-0.000226036,-0.00528805,0.168113
-0.000225406,-0.00199165,0.171756
-0.000224776,-0.00858446,0.171756
-0.000224146,-0.00528805,0.168113
-0.000223516,-0.00858446,0.168113
-0.000222886,-0.00858446,0.168113
-0.000222256,-0.00528805,0.168113
-0.000221626,-0.00858446,0.168113
-0.000220996,-0.00858446,0.168113
-0.000220366,-0.00528805,0.168113
-0.000219736,-0.00528805,0.168113
-0.000219106,-0.00528805,0.168113
-0.000218476,-0.00858446,0.168113
-0.000217846,-0.00858446,0.171756
-0.000217216,-0.0118809,0.171756
-0.000216586,-0.0118809,0.168113
-0.000215956,-0.0118809,0.168113
-0.000215326,-0.0151773,0.168113
-0.000214696,-0.0151773,0.164469
-0.000214066,-0.0118809,0.164469
-0.000213436,-0.0118809,0.164469
-0.000212806,-0.0118809,0.164469
-0.000212176,-0.00858446,0.164469
-0.000211546,-0.00858446,0.157183
-0.000210916,-0.0118809,0.160826
-0.000210286,-0.0118809,0.164469
-0.000209656,-0.00528805,0.168113
-0.000209026,-0.00858446,0.171756
-0.000208396,-0.00858446,0.171756
-0.000207766,-0.00858446,0.164469
-0.000207136,-0.00528805,0.164469
-0.000206506,-0.00858446,0.168113
-0.000205876,-0.0118809,0.171756
-0.000205246,-0.00858446,0.168113
-0.000204616,-0.00528805,0.168113
-0.000203986,-0.00199165,0.168113
-0.000203356,-0.00528805,0.168113
-0.000202726,-0.00858446,0.171756
-0.000202096,-0.00858446,0.168113
-0.000201466,-0.0151773,0.171756
-0.000200836,-0.0118809,0.171756
-0.000200206,-0.00858446,0.171756
-0.000199576,-0.00528805,0.171756
-0.000198946,-0.00528805,0.171756
-0.000198316,-0.00199165,0.171756
-0.000197686,-0.00528805,0.175399
-0.000197056,-0.00858446,0.168113
-0.000196426,-0.00858446,0.168113
-0.000195796,-0.0118809,0.168113
-0.000195166,-0.0118809,0.171756
-0.000194536,-0.0151773,0.168113
-0.000193906,-0.00858446,0.168113
-0.000193276,-0.00858446,0.175399
-0.000192646,-0.00858446,0.171756
-0.000192016,-0.00858446,0.171756
-0.000191386,-0.00528805,0.168113
-0.000190756,-0.00858446,0.171756
-0.000190126,-0.00858446,0.168113
-0.000189496,-0.00858446,0.164469
-0.000188866,-0.00858446,0.168113
-0.000188236,-0.00528805,0.164469
-0.000187606,-0.0118809,0.160826
-0.000186976,-0.0118809,0.168113
-0.000186346,-0.00858446,0.160826
-0.000185716,-0.00528805,0.160826
-0.000185086,-0.00528805,0.160826
-0.000184456,-0.00858446,0.164469
-0.000183826,-0.00528805,0.164469
-0.000183196,-0.00858446,0.168113
-0.000182566,-0.00858446,0.168113
-0.000181936,-0.0118809,0.171756
-0.000181306,-0.00528805,0.171756
-0.000180676,-0.00528805,0.171756
-0.000180046,-0.00528805,0.171756
-0.000179416,-0.00528805,0.168113
-0.000178786,-0.00858446,0.175399
-0.000178156,-0.00858446,0.175399
-0.000177526,-0.0118809,0.168113
-0.000176896,-0.00528805,0.164469
-0.000176266,-0.00858446,0.171756
-0.000175636,-0.00858446,0.171756
-0.000175006,-0.00528805,0.171756
-0.000174376,-0.00528805,0.171756
-0.000173746,-0.00858446,0.168113
-0.000173116,-0.0118809,0.168113
-0.000172486,-0.00858446,0.171756
-0.000171856,-0.0118809,0.168113
-0.000171226,-0.0151773,0.168113
-0.000170596,-0.0118809,0.168113
-0.000169966,-0.0118809,0.171756
-0.000169336,-0.0118809,0.168113
-0.000168706,-0.00858446,0.164469
-0.000168076,-0.00528805,0.164469
-0.000167446,-0.00528805,0.168113
-0.000166816,-0.00858446,0.168113
-0.000166186,-0.0118809,0.168113
-0.000165556,-0.00858446,0.171756
-0.000164926,-0.00858446,0.171756
-0.000164296,-0.00528805,0.171756
-0.000163666,-0.00858446,0.164469
-0.000163036,-0.0118809,0.171756
-0.000162406,-0.00858446,0.171756
-0.000161776,-0.00528805,0.171756
-0.000161146,-0.0118809,0.168113
-0.000160516,-0.00528805,0.168113
-0.000159886,-0.00858446,0.168113
-0.000159256,-0.00858446,0.171756
-0.000158626,-0.00858446,0.171756
-0.000157996,-0.00858446,0.168113
-0.000157366,-0.00858446,0.171756
-0.000156736,-0.00858446,0.175399
-0.000156106,-0.00858446,0.171756
-0.000155476,-0.0118809,0.171756
-0.000154846,-0.00858446,0.168113
-0.000154216,-0.00528805,0.175399
-0.000153586,-0.00528805,0.179043
-0.000152956,-0.00199165,0.171756
-0.000152326,-0.00528805,0.171756
-0.000151696,-0.00528805,0.168113
-0.000151066,-0.00199165,0.168113
-0.000150436,-0.00528805,0.168113
-0.000149806,-0.0118809,0.171756
-0.000149176,-0.0118809,0.175399
-0.000148546,-0.00528805,0.175399
-0.000147916,-0.00528805,0.171756
-0.000147286,-0.00528805,0.171756
-0.000146656,-0.00858446,0.171756
-0.000146026,-0.00858446,0.171756
-0.000145396,-0.0118809,0.171756
-0.000144766,-0.00858446,0.168113
-0.000144136,-0.00858446,0.164469
-0.000143506,-0.00199165,0.168113
-0.000142876,-0.0118809,0.168113
-0.000142246,-0.0118809,0.168113
-0.000141616,-0.0118809,0.171756
-0.000140986,-0.00858446,0.164469
-0.000140356,-0.0118809,0.160826
-0.000139726,-0.0118809,0.164469
-0.000139096,-0.00858446,0.168113
-0.000138466,-0.00858446,0.168113
-0.000137836,0.00130476,0.168113
-0.000137206,-0.00199165,0.168113
-0.000136576,-0.00528805,0.168113
-0.000135946,-0.00199165,0.171756
-0.000135316,-0.00528805,0.175399
-0.000134686,-0.00858446,0.175399
-0.000134056,-0.00528805,0.175399
-0.000133426,-0.00858446,0.171756
-0.000132796,-0.0118809,0.171756
-0.000132166,-0.00858446,0.175399
-0.000131536,-0.00858446,0.171756
-0.000130906,-0.0118809,0.168113
-0.000130276,-0.0118809,0.168113
-0.000129646,-0.0118809,0.168113
-0.000129016,-0.00858446,0.171756
-0.000128386,-0.00528805,0.171756
-0.000127756,-0.00528805,0.168113
-0.000127126,-0.00528805,0.168113
-0.000126496,-0.00199165,0.164469
-0.000125866,-0.00528805,0.168113
-0.000125236,-0.00528805,0.171756
-0.000124606,-0.00858446,0.168113
-0.000123976,-0.0118809,0.171756
-0.000123346,-0.00858446,0.168113
-0.000122716,-0.00858446,0.168113
-0.000122086,-0.00858446,0.168113
-0.000121456,-0.00858446,0.164469
-0.000120826,-0.00858446,0.164469
-0.000120196,-0.00858446,0.168113
-0.000119566,-0.0118809,0.168113
-0.000118936,-0.00528805,0.171756
-0.000118306,-0.00528805,0.168113
-0.000117676,-0.00528805,0.168113
-0.000117046,-0.00858446,0.171756
-0.000116416,-0.00858446,0.171756
-0.000115786,-0.0118809,0.168113
-0.000115156,-0.00858446,0.168113
-0.000114526,-0.00528805,0.168113
-0.000113896,-0.00199165,0.175399
-0.000113266,-0.00858446,0.171756
-0.000112636,-0.00528805,0.168113
-0.000112006,-0.00528805,0.168113
-0.000111376,-0.00528805,0.168113
-0.000110746,-0.00528805,0.168113
-0.000110116,-0.00528805,0.164469
-0.000109486,-0.00858446,0.164469
-0.000108856,-0.00858446,0.171756
-0.000108226,-0.0118809,0.171756
-0.000107596,-0.00858446,0.171756
-0.000106966,-0.00858446,0.171756
-0.000106336,-0.0151773,0.168113
-0.000105706,-0.0151773,0.168113
-0.000105076,-0.0118809,0.171756
-0.000104446,-0.00858446,0.164469
-0.000103816,-0.00528805,0.168113
-0.000103186,-0.0118809,0.168113
-0.000102556,-0.0118809,0.168113
-0.000101926,-0.00858446,0.168113
-0.000101296,-0.0118809,0.164469
-0.000100666,-0.00858446,0.168113
-0.000100036,-0.00858446,0.168113
-9.94061e-05,-0.00528805,0.168113
-9.87761e-05,-0.00528805,0.171756
-9.81461e-05,-0.00858446,0.168113
-9.75161e-05,-0.00858446,0.171756
-9.68861e-05,-0.00858446,0.171756
-9.62561e-05,-0.00858446,0.168113
-9.56261e-05,-0.00199165,0.168113
-9.49961e-05,-0.00528805,0.164469
-9.43661e-05,-0.00528805,0.164469
-9.37361e-05,-0.00858446,0.168113
-9.31061e-05,-0.00858446,0.171756
-9.24761e-05,-0.0118809,0.168113
-9.18461e-05,-0.00858446,0.171756
-9.12161e-05,-0.00858446,0.168113
-9.05861e-05,-0.0118809,0.168113
-8.99561e-05,-0.0118809,0.168113
-8.93261e-05,-0.00858446,0.171756
-8.86961e-05,-0.00199165,0.175399
-8.80661e-05,-0.00528805,0.175399
-8.74361e-05,-0.00858446,0.175399
-8.68061e-05,-0.0118809,0.168113
-8.61761e-05,-0.0118809,0.168113
-8.55461e-05,-0.00858446,0.164469
-8.49161e-05,-0.00528805,0.164469
-8.42861e-05,-0.00528805,0.168113
-8.36561e-05,-0.00858446,0.175399
-8.30261e-05,-0.00858446,0.175399
-8.23961e-05,-0.00528805,0.171756
-8.17661e-05,-0.00858446,0.168113
-8.11361e-05,-0.00858446,0.171756
-8.05061e-05,-0.0118809,0.171756
-7.98761e-05,-0.0118809,0.168113
-7.92461e-05,-0.0151773,0.175399
-7.86161e-05,-0.0151773,0.175399
-7.79861e-05,-0.0118809,0.168113
-7.73561e-05,-0.00199165,0.168113
-7.67261e-05,-0.00199165,0.171756
-7.60961e-05,-0.00528805,0.171756
-7.54661e-05,-0.00199165,0.168113
-7.48361e-05,-0.00528805,0.164469
-7.42061e-05,-0.00858446,0.168113
-7.35761e-05,-0.00858446,0.164469
-7.29461e-05,-0.00858446,0.168113
-7.23161e-05,-0.00528805,0.168113
-7.16861e-05,-0.00528805,0.168113
-7.10561e-05,-0.00528805,0.168113
-7.04261e-05,-0.00858446,0.171756
-6.97961e-05,-0.00528805,0.164469
-6.91661e-05,-0.00528805,0.160826
-6.85361e-05,-0.00858446,0.164469
-6.79061e-05,-0.00528805,0.168113
-6.72761e-05,-0.00528805,0.171756
-6.66461e-05,-0.00528805,0.171756
-6.60161e-05,-0.00199165,0.171756
-6.53861e-05,-0.00528805,0.171756
-6.47561e-05,-0.00528805,0.171756
-6.41261e-05,-0.00858446,0.168113
-6.34961e-05,-0.00858446,0.171756
-6.28661e-05,-0.00528805,0.171756
-6.22361e-05,-0.00528805,0.175399
-6.16061e-05,-0.00858446,0.175399
-6.09761e-05,-0.00858446,0.175399
-6.03461e-05,-0.0118809,0.179043
-5.97161e-05,-0.0118809,0.171756
-5.90861e-05,-0.00858446,0.175399
-5.84561e-05,-0.00528805,0.171756
-5.78261e-05,-0.00528805,0.175399
-5.71961e-05,-0.00199165,0.171756
-5.65661e-05,-0.00528805,0.171756
-5.59361e-05,-0.00528805,0.168113
-5.53061e-05,-0.00858446,0.171756
-5.46761e-05,-0.00858446,0.171756
-5.40461e-05,-0.00858446,0.168113
-5.34161e-05,-0.0118809,0.164469
-5.27861e-05,-0.0151773,0.168113
-5.21561e-05,-0.0118809,0.168113
-5.15261e-05,-0.00528805,0.171756
-5.08961e-05,-0.00528805,0.175399
-5.02661e-05,-0.00858446,0.171756
-4.96361e-05,-0.00858446,0.168113
-4.90061e-05,-0.00528805,0.168113
-4.83761e-05,-0.00528805,0.168113
-4.77461e-05,-0.00528805,0.164469
-4.71161e-05,-0.00528805,0.164469
-4.64861e-05,-0.00528805,0.168113
-4.58561e-05,-0.00528805,0.168113
-4.52261e-05,-0.00858446,0.168113
-4.45961e-05,-0.0118809,0.164469
-4.39661e-05,-0.00528805,0.168113
-4.33361e-05,-0.00528805,0.171756
-4.27061e-05,-0.00858446,0.171756
-4.20761e-05,-0.00858446,0.168113
-4.14461e-05,-0.00528805,0.171756
-4.08161e-05,-0.00528805,0.175399
-4.01861e-05,-0.00528805,0.171756
-3.95561e-05,-0.0118809,0.171756
-3.89261e-05,-0.0118809,0.175399
-3.82961e-05,-0.0118809,0.175399
-3.76661e-05,-0.00858446,0.171756
-3.70361e-05,-0.00528805,0.171756
-3.64061e-05,-0.0118809,0.171756
-3.57761e-05,-0.0118809,0.171756
-3.51461e-05,-0.0151773,0.171756
-3.45161e-05,-0.0118809,0.168113
-3.38861e-05,-0.00528805,0.164469
-3.32561e-05,-0.00528805,0.164469
-3.26261e-05,-0.00199165,0.168113
-3.19961e-05,-0.00528805,0.171756
-3.13661e-05,-0.00199165,0.175399
-3.07361e-05,-0.00528805,0.175399
-3.01061e-05,-0.00858446,0.171756
-2.94761e-05,-0.00528805,0.168113
-2.88461e-05,-0.00199165,0.164469
-2.82161e-05,-0.00528805,0.164469
-2.75861e-05,-0.0118809,0.164469
-2.69561e-05,-0.0118809,0.164469
-2.63261e-05,-0.00858446,0.168113
-2.56961e-05,-0.00858446,0.168113
-2.50661e-05,-0.00528805,0.164469
-2.44361e-05,-0.00199165,0.164469
-2.38061e-05,-0.00199165,0.171756
-2.31761e-05,-0.00528805,0.171756
-2.25461e-05,-0.00528805,0.168113
-2.19161e-05,0.0474545,2.00067
-2.12861e-05,0.100197,3.94982
-2.06561e-05,0.100197,3.97168
-2.00261e-05,0.10679,3.97168
-1.93961e-05,0.113383,3.96804
-1.87661e-05,0.126568,3.96439
-1.81361e-05,0.139754,3.95346
-1.75061e-05,0.146347,3.95711
-1.68761e-05,0.169422,3.95711
-1.62461e-05,0.225461,3.95711
-1.56161e-05,0.294685,3.96075
-1.49861e-05,0.357317,3.95346
-1.43561e-05,0.386985,3.95346
-1.37261e-05,0.396874,3.95346
-1.30961e-05,0.439727,3.94982
-1.24661e-05,0.522137,3.95711
-1.18361e-05,0.594658,3.95346
-1.12061e-05,0.627623,3.95346
-1.05761e-05,0.630919,3.94982
-9.94613e-06,0.634215,3.94618
-9.31613e-06,0.667179,3.94253
-8.68613e-06,0.693551,3.94982
-8.05613e-06,0.70344,3.95346
-7.42612e-06,0.716626,3.95346
-6.79613e-06,0.769368,3.95346
-6.16613e-06,0.828704,3.95346
-5.53613e-06,0.855075,3.94982
-4.90613e-06,0.874853,3.94982
-4.27613e-06,0.977042,3.94253
-3.64613e-06,1.13857,3.94253
